date,boundary_label,boundary_label_available,boundary_extent_ratio,label_source,label_confidence,boundary_zone_name
2023-12-14,0.0,1.0,0.0130796670630202,DLR_GWP_P1D_real_raster_proxy,0.2142857142857143,wusongkou_aoi_boundary_proxy
2023-12-21,0.0,1.0,0.0071343638525564,DLR_GWP_P1D_real_raster_proxy,0.5714285714285714,wusongkou_aoi_boundary_proxy
2023-12-28,0.0,1.0,0.0059453032104637,DLR_GWP_P1D_real_raster_proxy,0.6428571428571428,wusongkou_aoi_boundary_proxy
2024-01-04,0.0,1.0,0.0118906064209274,DLR_GWP_P1D_real_raster_proxy,0.2857142857142857,wusongkou_aoi_boundary_proxy
2024-01-11,0.0,1.0,0.0130796670630202,DLR_GWP_P1D_real_raster_proxy,0.2142857142857143,wusongkou_aoi_boundary_proxy
2024-01-18,0.0,1.0,0.0130796670630202,DLR_GWP_P1D_real_raster_proxy,0.2142857142857143,wusongkou_aoi_boundary_proxy
2024-01-25,0.0,1.0,0.0083234244946492,DLR_GWP_P1D_real_raster_proxy,0.5,wusongkou_aoi_boundary_proxy
2024-02-01,1.0,1.0,0.0249702734839476,DLR_GWP_P1D_real_raster_proxy,0.5,wusongkou_aoi_boundary_proxy
2024-02-08,1.0,1.0,0.0487514863258026,DLR_GWP_P1D_real_raster_proxy,1.0,wusongkou_aoi_boundary_proxy
2024-02-15,0.0,1.0,0.0107015457788347,DLR_GWP_P1D_real_raster_proxy,0.3571428571428571,wusongkou_aoi_boundary_proxy
2024-02-23,0.0,1.0,0.0083234244946492,DLR_GWP_P1D_real_raster_proxy,0.5,wusongkou_aoi_boundary_proxy
2024-03-01,1.0,1.0,0.0190249702734839,DLR_GWP_P1D_real_raster_proxy,0.15,wusongkou_aoi_boundary_proxy
2024-03-08,0.0,1.0,0.0154577883472057,DLR_GWP_P1D_real_raster_proxy,0.15,wusongkou_aoi_boundary_proxy
2024-03-15,1.0,1.0,0.0202140309155766,DLR_GWP_P1D_real_raster_proxy,0.2142857142857143,wusongkou_aoi_boundary_proxy
2024-03-22,1.0,1.0,0.0178359096313912,DLR_GWP_P1D_real_raster_proxy,0.15,wusongkou_aoi_boundary_proxy
2024-03-29,0.0,1.0,0.0035671819262782,DLR_GWP_P1D_real_raster_proxy,0.7857142857142857,wusongkou_aoi_boundary_proxy
2024-04-05,0.0,1.0,0.0047562425683709,DLR_GWP_P1D_real_raster_proxy,0.7142857142857143,wusongkou_aoi_boundary_proxy
2024-04-12,0.0,1.0,0.0,DLR_GWP_P1D_real_raster_proxy,1.0,wusongkou_aoi_boundary_proxy
2024-04-19,0.0,1.0,0.0035671819262782,DLR_GWP_P1D_real_raster_proxy,0.7857142857142857,wusongkou_aoi_boundary_proxy
2024-04-26,0.0,1.0,0.0059453032104637,DLR_GWP_P1D_real_raster_proxy,0.6428571428571428,wusongkou_aoi_boundary_proxy
2024-05-03,0.0,1.0,0.0035671819262782,DLR_GWP_P1D_real_raster_proxy,0.7857142857142857,wusongkou_aoi_boundary_proxy
2024-05-10,0.0,1.0,0.0130796670630202,DLR_GWP_P1D_real_raster_proxy,0.2142857142857143,wusongkou_aoi_boundary_proxy
2024-05-17,1.0,1.0,0.0178359096313912,DLR_GWP_P1D_real_raster_proxy,0.15,wusongkou_aoi_boundary_proxy
2024-05-24,0.0,1.0,0.0154577883472057,DLR_GWP_P1D_real_raster_proxy,0.15,wusongkou_aoi_boundary_proxy
2024-05-31,1.0,1.0,0.0487514863258026,DLR_GWP_P1D_real_raster_proxy,1.0,wusongkou_aoi_boundary_proxy
2024-06-07,0.0,1.0,0.0107015457788347,DLR_GWP_P1D_real_raster_proxy,0.3571428571428571,wusongkou_aoi_boundary_proxy
2024-06-14,0.0,1.0,0.0059453032104637,DLR_GWP_P1D_real_raster_proxy,0.6428571428571428,wusongkou_aoi_boundary_proxy
2024-06-21,0.0,1.0,0.0130796670630202,DLR_GWP_P1D_real_raster_proxy,0.2142857142857143,wusongkou_aoi_boundary_proxy
2024-06-28,0.0,1.0,0.0059453032104637,DLR_GWP_P1D_real_raster_proxy,0.6428571428571428,wusongkou_aoi_boundary_proxy
2024-07-05,0.0,1.0,0.0047562425683709,DLR_GWP_P1D_real_raster_proxy,0.7142857142857143,wusongkou_aoi_boundary_proxy
2024-07-12,0.0,1.0,0.0130796670630202,DLR_GWP_P1D_real_raster_proxy,0.2142857142857143,wusongkou_aoi_boundary_proxy
2024-07-19,0.0,1.0,0.0071343638525564,DLR_GWP_P1D_real_raster_proxy,0.5714285714285714,wusongkou_aoi_boundary_proxy
2024-07-26,0.0,1.0,0.0095124851367419,DLR_GWP_P1D_real_raster_proxy,0.4285714285714286,wusongkou_aoi_boundary_proxy
2024-08-02,0.0,1.0,0.0083234244946492,DLR_GWP_P1D_real_raster_proxy,0.5,wusongkou_aoi_boundary_proxy
2024-08-09,1.0,1.0,0.0202140309155766,DLR_GWP_P1D_real_raster_proxy,0.2142857142857143,wusongkou_aoi_boundary_proxy
2024-08-11,0.0,1.0,0.0142687277051129,DLR_GWP_P1D_real_raster_proxy,0.15,wusongkou_aoi_boundary_proxy
2024-08-12,0.0,1.0,0.0142687277051129,DLR_GWP_P1D_real_raster_proxy,0.15,wusongkou_aoi_boundary_proxy
2024-08-13,1.0,1.0,0.0166468489892984,DLR_GWP_P1D_real_raster_proxy,0.15,wusongkou_aoi_boundary_proxy
2024-08-14,1.0,1.0,0.0178359096313912,DLR_GWP_P1D_real_raster_proxy,0.15,wusongkou_aoi_boundary_proxy
2024-08-15,1.0,1.0,0.0178359096313912,DLR_GWP_P1D_real_raster_proxy,0.15,wusongkou_aoi_boundary_proxy
2024-08-16,0.0,1.0,0.0118906064209274,DLR_GWP_P1D_real_raster_proxy,0.2857142857142857,wusongkou_aoi_boundary_proxy
2024-08-17,0.0,1.0,0.0083234244946492,DLR_GWP_P1D_real_raster_proxy,0.5,wusongkou_aoi_boundary_proxy
2024-08-18,0.0,1.0,0.0142687277051129,DLR_GWP_P1D_real_raster_proxy,0.15,wusongkou_aoi_boundary_proxy
2024-08-19,0.0,1.0,0.0118906064209274,DLR_GWP_P1D_real_raster_proxy,0.2857142857142857,wusongkou_aoi_boundary_proxy
2024-08-20,0.0,1.0,0.0118906064209274,DLR_GWP_P1D_real_raster_proxy,0.2857142857142857,wusongkou_aoi_boundary_proxy
2024-08-21,0.0,1.0,0.0118906064209274,DLR_GWP_P1D_real_raster_proxy,0.2857142857142857,wusongkou_aoi_boundary_proxy
2024-08-22,0.0,1.0,0.0083234244946492,DLR_GWP_P1D_real_raster_proxy,0.5,wusongkou_aoi_boundary_proxy
2024-08-23,0.0,1.0,0.0035671819262782,DLR_GWP_P1D_real_raster_proxy,0.7857142857142857,wusongkou_aoi_boundary_proxy
2024-08-24,0.0,1.0,0.0107015457788347,DLR_GWP_P1D_real_raster_proxy,0.3571428571428571,wusongkou_aoi_boundary_proxy
2024-08-25,0.0,1.0,0.0154577883472057,DLR_GWP_P1D_real_raster_proxy,0.15,wusongkou_aoi_boundary_proxy
2024-08-26,1.0,1.0,0.0178359096313912,DLR_GWP_P1D_real_raster_proxy,0.15,wusongkou_aoi_boundary_proxy
2024-08-27,1.0,1.0,0.0178359096313912,DLR_GWP_P1D_real_raster_proxy,0.15,wusongkou_aoi_boundary_proxy
2024-08-28,0.0,1.0,0.0118906064209274,DLR_GWP_P1D_real_raster_proxy,0.2857142857142857,wusongkou_aoi_boundary_proxy
2024-08-29,0.0,1.0,0.0095124851367419,DLR_GWP_P1D_real_raster_proxy,0.4285714285714286,wusongkou_aoi_boundary_proxy
2024-08-30,0.0,1.0,0.0118906064209274,DLR_GWP_P1D_real_raster_proxy,0.2857142857142857,wusongkou_aoi_boundary_proxy
2024-08-31,0.0,1.0,0.0118906064209274,DLR_GWP_P1D_real_raster_proxy,0.2857142857142857,wusongkou_aoi_boundary_proxy
2024-09-01,0.0,1.0,0.0095124851367419,DLR_GWP_P1D_real_raster_proxy,0.4285714285714286,wusongkou_aoi_boundary_proxy
2024-09-02,0.0,1.0,0.0059453032104637,DLR_GWP_P1D_real_raster_proxy,0.6428571428571428,wusongkou_aoi_boundary_proxy
2024-09-03,0.0,1.0,0.0059453032104637,DLR_GWP_P1D_real_raster_proxy,0.6428571428571428,wusongkou_aoi_boundary_proxy
2024-09-04,0.0,1.0,0.0047562425683709,DLR_GWP_P1D_real_raster_proxy,0.7142857142857143,wusongkou_aoi_boundary_proxy
2024-09-05,0.0,1.0,0.0059453032104637,DLR_GWP_P1D_real_raster_proxy,0.6428571428571428,wusongkou_aoi_boundary_proxy
2024-09-06,0.0,1.0,0.0059453032104637,DLR_GWP_P1D_real_raster_proxy,0.6428571428571428,wusongkou_aoi_boundary_proxy
2024-09-07,0.0,1.0,0.0047562425683709,DLR_GWP_P1D_real_raster_proxy,0.7142857142857143,wusongkou_aoi_boundary_proxy
2024-09-08,0.0,1.0,0.0095124851367419,DLR_GWP_P1D_real_raster_proxy,0.4285714285714286,wusongkou_aoi_boundary_proxy
2024-09-09,0.0,1.0,0.0083234244946492,DLR_GWP_P1D_real_raster_proxy,0.5,wusongkou_aoi_boundary_proxy
2024-09-10,0.0,1.0,0.0083234244946492,DLR_GWP_P1D_real_raster_proxy,0.5,wusongkou_aoi_boundary_proxy
2024-09-11,0.0,1.0,0.0083234244946492,DLR_GWP_P1D_real_raster_proxy,0.5,wusongkou_aoi_boundary_proxy
2024-09-12,0.0,1.0,0.0083234244946492,DLR_GWP_P1D_real_raster_proxy,0.5,wusongkou_aoi_boundary_proxy
2024-09-13,0.0,1.0,0.0107015457788347,DLR_GWP_P1D_real_raster_proxy,0.3571428571428571,wusongkou_aoi_boundary_proxy
2024-09-14,0.0,1.0,0.0095124851367419,DLR_GWP_P1D_real_raster_proxy,0.4285714285714286,wusongkou_aoi_boundary_proxy
2024-09-15,0.0,1.0,0.0095124851367419,DLR_GWP_P1D_real_raster_proxy,0.4285714285714286,wusongkou_aoi_boundary_proxy
2024-09-16,0.0,1.0,0.0095124851367419,DLR_GWP_P1D_real_raster_proxy,0.4285714285714286,wusongkou_aoi_boundary_proxy
2024-09-17,0.0,1.0,0.0095124851367419,DLR_GWP_P1D_real_raster_proxy,0.4285714285714286,wusongkou_aoi_boundary_proxy
2024-09-18,0.0,1.0,0.0118906064209274,DLR_GWP_P1D_real_raster_proxy,0.2857142857142857,wusongkou_aoi_boundary_proxy
2024-09-19,0.0,1.0,0.0118906064209274,DLR_GWP_P1D_real_raster_proxy,0.2857142857142857,wusongkou_aoi_boundary_proxy
2024-09-20,0.0,1.0,0.0118906064209274,DLR_GWP_P1D_real_raster_proxy,0.2857142857142857,wusongkou_aoi_boundary_proxy
2024-09-21,1.0,1.0,0.0190249702734839,DLR_GWP_P1D_real_raster_proxy,0.15,wusongkou_aoi_boundary_proxy
2024-09-22,1.0,1.0,0.0190249702734839,DLR_GWP_P1D_real_raster_proxy,0.15,wusongkou_aoi_boundary_proxy
2024-09-23,1.0,1.0,0.0190249702734839,DLR_GWP_P1D_real_raster_proxy,0.15,wusongkou_aoi_boundary_proxy
2024-09-27,0.0,1.0,0.0059453032104637,DLR_GWP_P1D_real_raster_proxy,0.6428571428571428,wusongkou_aoi_boundary_proxy
2024-09-28,0.0,1.0,0.0059453032104637,DLR_GWP_P1D_real_raster_proxy,0.6428571428571428,wusongkou_aoi_boundary_proxy
2024-09-29,0.0,1.0,0.0095124851367419,DLR_GWP_P1D_real_raster_proxy,0.4285714285714286,wusongkou_aoi_boundary_proxy
2024-09-30,1.0,1.0,0.0166468489892984,DLR_GWP_P1D_real_raster_proxy,0.15,wusongkou_aoi_boundary_proxy
2024-10-01,1.0,1.0,0.0309155766944114,DLR_GWP_P1D_real_raster_proxy,0.8571428571428571,wusongkou_aoi_boundary_proxy
2024-10-02,1.0,1.0,0.0321046373365041,DLR_GWP_P1D_real_raster_proxy,0.9285714285714286,wusongkou_aoi_boundary_proxy
2024-10-03,1.0,1.0,0.0344827586206896,DLR_GWP_P1D_real_raster_proxy,1.0,wusongkou_aoi_boundary_proxy
2024-10-04,1.0,1.0,0.0392390011890606,DLR_GWP_P1D_real_raster_proxy,1.0,wusongkou_aoi_boundary_proxy
2024-10-05,1.0,1.0,0.0392390011890606,DLR_GWP_P1D_real_raster_proxy,1.0,wusongkou_aoi_boundary_proxy
2024-10-06,1.0,1.0,0.0380499405469678,DLR_GWP_P1D_real_raster_proxy,1.0,wusongkou_aoi_boundary_proxy
2024-10-07,1.0,1.0,0.0380499405469678,DLR_GWP_P1D_real_raster_proxy,1.0,wusongkou_aoi_boundary_proxy
2024-10-08,1.0,1.0,0.0356718192627824,DLR_GWP_P1D_real_raster_proxy,1.0,wusongkou_aoi_boundary_proxy
2024-10-09,1.0,1.0,0.0178359096313912,DLR_GWP_P1D_real_raster_proxy,0.15,wusongkou_aoi_boundary_proxy
2024-10-10,1.0,1.0,0.0178359096313912,DLR_GWP_P1D_real_raster_proxy,0.15,wusongkou_aoi_boundary_proxy
2024-10-11,1.0,1.0,0.0178359096313912,DLR_GWP_P1D_real_raster_proxy,0.15,wusongkou_aoi_boundary_proxy
2024-10-12,0.0,1.0,0.0154577883472057,DLR_GWP_P1D_real_raster_proxy,0.15,wusongkou_aoi_boundary_proxy
2024-10-13,1.0,1.0,0.0202140309155766,DLR_GWP_P1D_real_raster_proxy,0.2142857142857143,wusongkou_aoi_boundary_proxy
2024-10-14,1.0,1.0,0.0202140309155766,DLR_GWP_P1D_real_raster_proxy,0.2142857142857143,wusongkou_aoi_boundary_proxy
2024-10-15,1.0,1.0,0.0202140309155766,DLR_GWP_P1D_real_raster_proxy,0.2142857142857143,wusongkou_aoi_boundary_proxy
2024-10-16,1.0,1.0,0.0166468489892984,DLR_GWP_P1D_real_raster_proxy,0.15,wusongkou_aoi_boundary_proxy
2024-10-17,1.0,1.0,0.0166468489892984,DLR_GWP_P1D_real_raster_proxy,0.15,wusongkou_aoi_boundary_proxy
2024-10-18,0.0,1.0,0.0107015457788347,DLR_GWP_P1D_real_raster_proxy,0.3571428571428571,wusongkou_aoi_boundary_proxy
2024-10-19,0.0,1.0,0.0095124851367419,DLR_GWP_P1D_real_raster_proxy,0.4285714285714286,wusongkou_aoi_boundary_proxy
2024-10-20,0.0,1.0,0.0047562425683709,DLR_GWP_P1D_real_raster_proxy,0.7142857142857143,wusongkou_aoi_boundary_proxy
2024-10-21,0.0,1.0,0.0047562425683709,DLR_GWP_P1D_real_raster_proxy,0.7142857142857143,wusongkou_aoi_boundary_proxy
2024-10-22,0.0,1.0,0.0047562425683709,DLR_GWP_P1D_real_raster_proxy,0.7142857142857143,wusongkou_aoi_boundary_proxy
2024-10-23,0.0,1.0,0.0107015457788347,DLR_GWP_P1D_real_raster_proxy,0.3571428571428571,wusongkou_aoi_boundary_proxy
2024-10-24,0.0,1.0,0.0118906064209274,DLR_GWP_P1D_real_raster_proxy,0.2857142857142857,wusongkou_aoi_boundary_proxy
2024-10-25,0.0,1.0,0.0118906064209274,DLR_GWP_P1D_real_raster_proxy,0.2857142857142857,wusongkou_aoi_boundary_proxy
2024-10-26,0.0,1.0,0.0118906064209274,DLR_GWP_P1D_real_raster_proxy,0.2857142857142857,wusongkou_aoi_boundary_proxy
2024-10-27,0.0,1.0,0.0118906064209274,DLR_GWP_P1D_real_raster_proxy,0.2857142857142857,wusongkou_aoi_boundary_proxy
2024-10-28,0.0,1.0,0.0118906064209274,DLR_GWP_P1D_real_raster_proxy,0.2857142857142857,wusongkou_aoi_boundary_proxy
2024-10-29,0.0,1.0,0.0083234244946492,DLR_GWP_P1D_real_raster_proxy,0.5,wusongkou_aoi_boundary_proxy
2024-10-30,0.0,1.0,0.0083234244946492,DLR_GWP_P1D_real_raster_proxy,0.5,wusongkou_aoi_boundary_proxy
2024-10-31,0.0,1.0,0.0083234244946492,DLR_GWP_P1D_real_raster_proxy,0.5,wusongkou_aoi_boundary_proxy
2024-11-01,0.0,1.0,0.0083234244946492,DLR_GWP_P1D_real_raster_proxy,0.5,wusongkou_aoi_boundary_proxy
2024-11-02,0.0,1.0,0.0047562425683709,DLR_GWP_P1D_real_raster_proxy,0.7142857142857143,wusongkou_aoi_boundary_proxy
2024-11-03,0.0,1.0,0.0059453032104637,DLR_GWP_P1D_real_raster_proxy,0.6428571428571428,wusongkou_aoi_boundary_proxy
2024-11-04,0.0,1.0,0.0059453032104637,DLR_GWP_P1D_real_raster_proxy,0.6428571428571428,wusongkou_aoi_boundary_proxy
2024-11-05,0.0,1.0,0.0011890606420927,DLR_GWP_P1D_real_raster_proxy,0.9285714285714286,wusongkou_aoi_boundary_proxy
2024-11-06,0.0,1.0,0.0071343638525564,DLR_GWP_P1D_real_raster_proxy,0.5714285714285714,wusongkou_aoi_boundary_proxy
2024-11-07,0.0,1.0,0.0071343638525564,DLR_GWP_P1D_real_raster_proxy,0.5714285714285714,wusongkou_aoi_boundary_proxy
2024-11-08,0.0,1.0,0.0071343638525564,DLR_GWP_P1D_real_raster_proxy,0.5714285714285714,wusongkou_aoi_boundary_proxy
2024-11-09,0.0,1.0,0.0130796670630202,DLR_GWP_P1D_real_raster_proxy,0.2142857142857143,wusongkou_aoi_boundary_proxy
2024-11-10,0.0,1.0,0.0130796670630202,DLR_GWP_P1D_real_raster_proxy,0.2142857142857143,wusongkou_aoi_boundary_proxy
2024-11-11,0.0,1.0,0.0130796670630202,DLR_GWP_P1D_real_raster_proxy,0.2142857142857143,wusongkou_aoi_boundary_proxy
